company_name,from_location,from_latitude,from_longitude,to_location,to_latitude,to_longitude,departure_time,arrival_time,travel_class,fare,travel_days
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Bailan, Pontevedra, Capiz",11.56867,122.75461,10:00 AM,,AC 2x2,₱800,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Roxas, Capiz",11.34095,122.66950,8:00 AM,5:30 PM,AC 2x2,₱350,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Dumarao, Capiz",11.24251,122.69564,8:00 AM,5:30 PM,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Ivisan, Capiz",11.53007,122.68454,10:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Lotudlotud, Capiz",11.25490,122.25480,10:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Mambusao, Capiz",11.42993,122.59879,8:00 AM,5:30 PM,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Panitan, Capiz",11.45898,122.77382,10:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Pilar, Capiz",11.47926,123.01176,10:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Roxas City, Capiz",11.55406,122.73917,10:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Sapian, Capiz",11.50015,122.59674,10:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Sigma, Capiz",11.44052,122.69591,8:00 AM,5:30 PM,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Altavas, Aklan",11.52077,122.46200,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Balete, Aklan",11.53103,122.37137,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Banga, Aklan",11.57480,122.32345,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Caticlan, Malay, Aklan",11.91792,121.96029,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Ibajay, Aklan",11.75100,122.18660,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Kalibo, Aklan",11.69864,122.36864,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Tangalan, Aklan",11.74437,122.23032,8:00 AM,5:30 PM,AC 2x2,₱712.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Anini-Y, Antique",10.45181,121.95863,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Bugasong, Antique",11.10520,122.14544,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Culasi, Antique",11.43423,122.09102,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Dao / Tobias Fornier, Antique",11.38876,122.70734,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Hamtic, Antique",10.65047,122.02192,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Pandan, Antique",11.71959,122.09429,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Patnongon, Antique",10.92201,122.05540,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"Sibalom, Antique",10.76735,122.06337,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,"Araneta Bus Port, Manila",146.62005,121.05760,"San Jose, Antique",10.75071,121.94645,9:00 AM,,AC 2x2,₱762.00+,"1, 2, 3, 4, 5, 6, 7"
CERES,Manila,146.62005,121.05760,Iloilo (via Batangas Port),10.72005,122.56391,9:00 PM (via Batangas Port),Next Day (via RORO ferry),AC 2x2,₱1500,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Dumaguete (via Bato-Tampi),9.307000,123.30086,6:00 AM,3:15 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,7:00 AM,4:15 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,9:00 AM,5:45 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,10:00 AM (via Lilo-an – Tampi),6:30 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,11:30 AM,8:20 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,1:00 PM,9:15 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,2:00 PM,10:15 AM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,4:00 PM,11:20 PM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,5:30 PM,2:15 PM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.17735,Dumaguete (via Bato-Tampi),9.307000,123.30086,11:00 PM,10:30 PM,AC,₱275,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,3:15 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,4:15 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,5:45 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,6:30 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,8:20 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,9:15 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,10:15 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,11:20 AM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,2:15 PM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Cebu,10.28349,123.86726,10:30 PM,,AC,₱340+,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,2:00 AM,After 8-10 hours,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,5:00 AM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,7:30 AM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,9:30 AM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,1:30 PM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,3:00 PM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Cebu,13.32773,124.27735,Bacolod,10.70644,122.96381,10:00 PM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,1:30 AM,After 8-10 hours,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,5:00 AM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,9:30 AM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,11:30 AM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,1:30 PM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,3:30 PM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.96527,Cebu,10.28349,123.86726,11:30 PM,,Regular,₱480,"1, 2, 3, 4, 5, 6, 7"
CERES,Iloilo,10.75461,122.57215,Bacolod,10.70644,122.96381,Hourly from 5:00 AM to 9:00 PM,After 1.5-2 hours,Regular,₱150,"1, 2, 3, 4, 5, 6, 7"
CERES,Bacolod,10.73392,122.57215,Iloilo,10.72005,122.56391,Hourly from 5:00 AM to 9:00 PM,After 1.5-2 hours,Regular,₱150,"1, 2, 3, 4, 5, 6, 7"
CERES,Dumaguete,9.30227,123.29549,Bayawan,9.36375,122.80565,Hourly from 3:00 AM to 7:00 PM,After 1.5-2 hours,Regular,₱80,"1, 2, 3, 4, 5, 6, 7"
CERES,Bayawan,9.36368,122.8057,Dumaguete,9.30700,123.30086,Hourly from 3:00 AM to 7:00 PM,After 1.5-2 hours,Regular,₱80,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,2:00 AM,4-6 hours,Regular AC,₱630-₱999,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,4:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,5:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,6:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,8:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,10:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,10:30 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,11:30 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,12:30 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,2:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,4:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,6:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,8:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,9:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Cubao, Quezon City",14.62455,121.04863,"Baguio, Benguet",16.41031,120.59859,11:30 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,1:15 AM,4-6 hours,Regular AC,₱630-₱999,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,2:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,4:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,5:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,10:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,10:30 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,11:30 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,2:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,4:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,10:00 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Pasay, Metro Manila",14.53874,121.00659,"Baguio, Benguet",16.41031,120.59859,11:30 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Cubao, Quezon City",14.62308,121.04579,2:10 AM,4-6 hours,Regular AC,₱630-₱999,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Cubao, Quezon City",14.62308,121.04579,7:40 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Cubao, Quezon City",14.62308,121.04579,4:15 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Pasay, Metro Manila",14.53877,121.00649,1:10 AM,4-6 hours,Regular AC,₱630-₱999,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Pasay, Metro Manila",14.53877,121.00649,8:10 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Pasay, Metro Manila",14.53877,121.00649,11:10 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Pasay, Metro Manila",14.53877,121.00649,12:10 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Pasay, Metro Manila",14.53877,121.00649,6:10 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Pasay, Metro Manila",14.53877,121.00649,8:10 PM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Sampaloc, Manila",14.60457,120.99285,"Baguio, Benguet",16.41037,120.59867,6:00 AM,4-6 hours,Regular AC,₱616,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Sampaloc, Manila",14.60457,120.99285,"Baguio, Benguet",16.41037,120.59867,10:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Sampaloc, Manila",14.60457,120.99285,6:00 AM,4-6 hours,Regular AC,₱616,"1, 2, 3, 4, 5, 6, 7"
VICTORY_LINER,"Baguio, Benguet",16.41037,120.59867,"Sampaloc, Manila",14.60457,120.99285,10:00 AM,,Regular AC,,"1, 2, 3, 4, 5, 6, 7"
