company_name,from_location,from_latitude,from_longitude,to_location,to_latitude,to_longitude,departure_time,arrival_time,travel_class,fare,travel_days
BACHELORS_EXPRESS,Davao,,,Mati,,,4:20 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Mati,,,5:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Mati,,,6:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,2:30 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,3:10 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,3:50 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,4:30 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,5:00 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,5:40 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,6:20 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,7:00 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,7:40 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,8:20 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,9:00 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,10:00 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,11:00 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,11:40 AM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,12:30 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,1:15 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,2:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,3:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,3:40 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,4:20 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,5:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,6:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,6:30 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,7:00 PM,,AIRCON,₱316 SP/₱392 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Mati ,,,Davao,,,2:30 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,3:10 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,3:50 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,4:30 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,5:00 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,5:40 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,6:20 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,7:00 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,7:40 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,8:20 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,9:00 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,10:00 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,11:00 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,11:40 AM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,12:30 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,1:15 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,2:00 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,3:00 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,3:40 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,4:20 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,5:00 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,6:00 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,6:30 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,"Mati (Fri, Sat, Sun, Mon)",,,Davao,,,7:00 PM,,AIRCON,₱316 SP/₱392 FULL,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Sigaboy,,,6:00 AM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Sigaboy,,,8:00 AM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Sigaboy,,,12:00 PM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Sigaboy,,,2:30 PM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Sigaboy,,,Davao,,,4:30 AM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Sigaboy,,,Davao,,,6:00 AM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Sigaboy,,,Davao,,,8:00 AM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Sigaboy,,,Davao,,,11:00 AM,,AIRCON,₱280 SP/₱350 FULL,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Tacloban,,,4:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Davao,,,Tacloban,,,9:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Davao,,,Tacloban,,,6:00 PM,,AIRCON,,
BACHELORS_EXPRESS,Tacloban,,,Davao,,,7:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Tacloban,,,Davao,,,12:00 PM,,AIRCON,,
BACHELORS_EXPRESS,Tacloban,,,Davao,,,6:00 PM,,AIRCON,,
BACHELORS_EXPRESS,Davao,,,Ormoc,,,6:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Davao,,,Ormoc,,,11:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Davao,,,Ormoc,,,4:00 PM,,AIRCON,,
BACHELORS_EXPRESS,Ormoc,,,Davao,,,5:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Ormoc,,,Davao,,,10:00 AM,,AIRCON,,
BACHELORS_EXPRESS,Ormoc,,,Davao,,,2:00 PM,,AIRCON,,
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,2:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,2:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,3:20 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,4:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,4:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,5:20 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,6:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,6:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,7:20 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,8:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,8:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,9:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,10:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,12:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,1:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,2:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,3:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,4:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,3:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,4:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,5:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,6:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,7:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,8:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,9:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,10:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,10:40 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,11:20 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,12:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,12:30 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,1:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,1:30 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,2:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,2:30 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,3:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao ,,,Mangagoy,,,3:30 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,2:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,3:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,4:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,5:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,6:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,7:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,8:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,9:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,10:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,11:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,12:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,1:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,2:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,3:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,4:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,5:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,2:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,2:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,3:20 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,4:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,4:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,5:20 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,6:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,6:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,7:20 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,8:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,8:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,10:40 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,12:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,1:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,2:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,3:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,4:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Mangagoy ,,,Davao,,,5:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Pundaguitan,,,2:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Pundaguitan,,,3:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Pundaguitan,,,4:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Pundaguitan,,,8:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Pundaguitan,,,10:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Pundaguitan,,,1:00 PM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Pundaguitan ,,,Davao,,,6:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Pundaguitan ,,,Davao,,,7:30 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Pundaguitan ,,,Davao,,,9:00 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Pundaguitan ,,,Davao,,,11:30 AM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Pundaguitan ,,,Davao,,,1:00 PM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Pundaguitan ,,,Davao,,,2:30 PM,,NON-AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,7:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,8:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,9:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,10:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,11:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,12:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,1:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,2:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,3:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,4:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,5:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,6:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,7:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,8:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,9:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,10:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,11:00 AM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,12:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,1:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,2:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,3:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,4:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,5:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Sto - Tomas,,,Davao,,,6:00 PM,,AIRCON,,"5, 6, 7, 1"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,7:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,9:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,11:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,1:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,3:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Davao,,,Sto - Tomas,,,5:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Sto - Tomas ,,,Davao,,,7:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Sto - Tomas ,,,Davao,,,9:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Sto - Tomas ,,,Davao,,,11:00 AM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Sto - Tomas ,,,Davao,,,1:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Sto - Tomas ,,,Davao,,,3:00 PM,,AIRCON,,"2, 3, 4"
BACHELORS_EXPRESS,Sto - Tomas ,,,Davao,,,5:00 PM,,AIRCON,,"2, 3, 4"